z-sma-7,z-std-7,z-sma-14,z-std-14,z-sma-28,z-std-28,z-sma-54,z-std-54,z-sma-106,z-std-106,z-sma-207,z-std-207,LONGS_SIGNAL,SHORTS_SIGNAL,index,open,close,low,high
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1660.0,43342.05,43340.75,43323.46,43377.06
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1661.0,43340.75,43302.92,43283.3,43342.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1662.0,43302.95,43355.65,43296.12,43372.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1663.0,43356.11,43357.04,43326.97,43365.48
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1664.0,43356.98,43377.44,43350.13,43396.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1665.0,43377.44,43326.11,43321.41,43391.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1666.0,43325.49,43388.78,43323.78,43391.83
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1667.0,43389.11,43350.22,43346.28,43391.39
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1668.0,43351.94,43349.13,43339.3,43373.79
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1669.0,43349.13,43409.99,43338.11,43410.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1670.0,43406.86,43387.13,43381.82,43462.04
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1671.0,43388.47,43397.19,43386.46,43429.4
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1672.0,43399.39,43430.61,43394.94,43454.54
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1673.0,43431.73,43425.28,43418.33,43461.91
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1674.0,43425.28,43455.61,43423.35,43463.07
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1675.0,43454.55,43446.32,43434.93,43465.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1676.0,43446.31,43492.05,43444.57,43492.94
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1677.0,43490.3,43486.29,43455.01,43583.54
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1678.0,43483.39,43458.95,43443.3,43493.6
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1679.0,43459.46,43558.99,43453.73,43561.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1680.0,43559.22,43677.3,43542.68,43690.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1681.0,43681.92,43782.96,43670.66,43788.77
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1682.0,43782.96,43704.68,43650.64,43783.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1683.0,43702.0,43663.81,43632.17,43740.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1684.0,43662.39,43704.8,43645.23,43736.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1685.0,43700.43,43727.7,43692.26,43819.39
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1686.0,43727.71,43690.14,43671.4,43748.27
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1687.0,43690.1,43670.27,43632.48,43694.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1688.0,43670.27,43621.21,43592.63,43670.27
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1689.0,43621.25,43635.17,43578.29,43644.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1690.0,43635.15,43566.68,43547.86,43640.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1691.0,43568.98,43509.05,43496.0,43579.74
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1692.0,43509.61,43502.2,43476.72,43540.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1693.0,43500.08,43473.27,43449.67,43520.28
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1694.0,43476.28,43447.51,43436.28,43490.57
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1695.0,43447.5,43500.53,43441.65,43548.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1696.0,43500.45,43436.78,43414.6,43514.41
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1697.0,43430.37,43390.73,43371.78,43441.09
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1698.0,43386.41,43315.08,43305.43,43395.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1699.0,43315.08,43248.02,43237.5,43367.23
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1700.0,43243.73,43288.19,43237.01,43305.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1701.0,43288.19,43244.1,43178.05,43294.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1702.0,43244.11,43272.4,43240.0,43299.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1703.0,43272.4,43328.79,43272.4,43373.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1704.0,43331.3,43314.57,43306.12,43378.19
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1705.0,43314.56,43308.33,43269.3,43322.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1706.0,43308.28,43401.82,43306.88,43423.37
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1707.0,43401.85,43410.51,43348.0,43422.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1708.0,43410.5,43312.41,43299.31,43412.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1709.0,43314.11,43164.79,43136.56,43324.05
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1710.0,43164.79,43210.01,43164.79,43214.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1711.0,43210.01,43204.39,43196.62,43212.31
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1712.0,43204.39,43215.65,43204.34,43219.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1713.0,43215.65,43278.63,43209.76,43283.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1714.0,43276.35,43277.76,43271.37,43297.26
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1715.0,43276.11,43266.34,43251.98,43278.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1716.0,43270.48,43323.55,43187.7,43328.39
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1717.0,43323.55,43347.15,43316.24,43369.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1718.0,43347.15,43355.38,43326.78,43370.74
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1719.0,43355.37,43376.34,43355.37,43388.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1720.0,43376.34,43294.81,43286.72,43407.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1721.0,43295.08,43264.45,43233.63,43299.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1722.0,43264.45,43272.27,43258.12,43293.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1723.0,43271.66,43177.08,43136.8,43281.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1724.0,43176.9,43179.72,43096.14,43187.76
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1725.0,43179.71,43197.81,43171.58,43242.91
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1726.0,43196.81,43160.23,43138.21,43208.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1727.0,43160.23,43098.2,43087.21,43187.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1728.0,43098.2,43060.94,43057.37,43127.31
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1729.0,43060.93,43063.0,43016.04,43099.37
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1730.0,43062.32,43025.07,43020.16,43111.66
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1731.0,43025.08,43087.09,43016.74,43100.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1732.0,43087.08,43093.34,43047.42,43099.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1733.0,43093.34,43103.28,43081.11,43104.55
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1734.0,43100.4,43114.94,43084.37,43128.06
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1735.0,43115.03,43066.54,43061.5,43122.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1736.0,43066.53,43027.86,43013.79,43066.54
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1737.0,43024.97,43049.33,43017.0,43122.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1738.0,43049.33,43094.84,43028.16,43110.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1739.0,43094.84,43098.0,43057.92,43103.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1740.0,43097.99,43150.71,43094.5,43173.64
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1741.0,43150.7,43136.74,43112.97,43175.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1742.0,43137.82,43058.54,43043.82,43139.55
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1743.0,43058.55,43087.04,43010.93,43087.04
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1744.0,43083.21,43077.64,43061.55,43111.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1745.0,43077.39,43096.23,43007.12,43096.23
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1746.0,43096.18,43055.93,43048.04,43096.18
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1747.0,43055.93,43055.36,43019.0,43068.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1748.0,43058.83,43099.98,43051.75,43107.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1749.0,43099.98,43075.3,43061.25,43104.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1750.0,43075.3,43068.6,43063.62,43091.12
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1751.0,43068.6,43021.24,43012.19,43076.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1752.0,43026.17,43052.22,43011.0,43056.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1753.0,43052.22,43092.04,43048.38,43106.54
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1754.0,43092.04,43073.93,43013.54,43103.54
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1755.0,43073.99,43087.28,43052.32,43099.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1756.0,43086.08,43075.08,43067.64,43104.27
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1757.0,43075.08,43043.36,43015.93,43084.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1758.0,43044.98,43095.32,43038.26,43106.79
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1759.0,43095.32,43031.66,43027.02,43111.13
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1760.0,43031.65,43015.31,42986.04,43035.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1761.0,43014.77,43008.97,42911.66,43068.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1762.0,43010.12,42938.08,42927.52,43029.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1763.0,42938.09,42953.82,42862.32,42961.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1764.0,42944.53,42959.11,42925.5,42993.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1765.0,42959.17,42907.83,42883.62,42962.19
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1766.0,42907.84,42937.91,42883.53,42959.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1767.0,42937.91,42953.56,42911.83,42963.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1768.0,42959.56,43012.47,42959.56,43012.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1769.0,43012.47,42997.16,42970.57,43018.23
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1770.0,42997.16,42948.64,42945.21,43017.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1771.0,42948.64,42959.17,42919.99,42994.2
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1772.0,42959.17,43016.87,42949.63,43023.11
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1773.0,43019.01,43010.88,42979.69,43023.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1774.0,43010.88,43046.93,43008.08,43076.72
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1775.0,43041.56,43002.45,42999.32,43070.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1776.0,43008.58,42946.2,42946.19,43034.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1777.0,42946.2,42982.62,42883.0,42982.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1778.0,42982.71,43056.61,42973.91,43066.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1779.0,43055.44,43066.96,43046.05,43086.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1780.0,43068.34,43065.38,43057.71,43088.17
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1781.0,43062.03,43029.8,42970.24,43063.67
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1782.0,43029.8,43035.74,43014.62,43055.24
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1783.0,43036.16,43075.64,43035.49,43091.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1784.0,43071.65,43056.66,43050.94,43100.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1785.0,43057.3,43090.99,43044.33,43096.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1786.0,43090.98,43062.54,43022.29,43103.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1787.0,43062.53,43060.57,43035.9,43075.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1788.0,43060.57,43106.65,43044.13,43111.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1789.0,43106.64,43102.11,43078.46,43111.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1790.0,43102.12,43100.54,43095.93,43120.4
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1791.0,43105.01,43111.78,43075.28,43115.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1792.0,43113.36,43140.54,43098.84,43146.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1793.0,43140.54,43124.31,43090.74,43153.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1794.0,43124.31,43128.75,43097.89,43133.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1795.0,43128.75,43074.21,43066.45,43132.15
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1796.0,43074.21,43103.31,43071.49,43114.39
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1797.0,43105.52,43061.3,43053.89,43105.52
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1798.0,43059.76,43047.12,43015.01,43069.42
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1799.0,43047.11,42991.02,42990.9,43047.11
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1800.0,42993.12,43034.24,42957.08,43052.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1801.0,43034.24,43053.05,43007.22,43063.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1802.0,43053.05,43110.07,43045.65,43115.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1803.0,43114.48,43131.93,43114.47,43163.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1804.0,43136.28,43123.97,43115.8,43153.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1805.0,43125.13,43163.03,43115.85,43169.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1806.0,43163.02,43161.46,43115.92,43165.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1807.0,43162.04,43177.29,43156.8,43182.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1808.0,43176.45,43127.32,43119.67,43194.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1809.0,43130.57,43146.62,43120.42,43150.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1810.0,43146.61,43170.37,43132.2,43170.62
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1811.0,43170.37,43226.46,43170.36,43254.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1812.0,43231.03,43211.45,43203.42,43268.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1813.0,43211.45,43204.65,43189.06,43238.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1814.0,43204.65,43250.28,43192.65,43281.62
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1815.0,43250.27,43221.31,43207.9,43255.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1816.0,43219.93,43197.0,43173.91,43224.13
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1817.0,43197.41,43156.44,43151.18,43223.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1818.0,43152.39,43213.73,43150.0,43216.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1819.0,43211.18,43260.01,43205.39,43273.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1820.0,43260.01,43263.46,43238.15,43272.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1821.0,43263.46,43281.94,43249.15,43286.79
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1822.0,43278.99,43260.0,43260.0,43285.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1823.0,43260.0,43233.95,43221.62,43260.61
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1824.0,43233.45,43272.97,43233.44,43314.76
